run,policy,step,scene_id,choice_id,primary,secondary,pw,sw,delta,totals,final_normalized,top3
run_949214,Hubris Forward,32,tattered_standard,ignore_banner,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.5, ""Control"": 1.4999999999999998, ""Cynicism"": 0.30000000000000004, ""Deception"": 1.0999999999999999, ""Envy"": 2.4000000000000004, ""Fear"": 0.2, ""Hubris"": 0.9, ""Impulsivity"": 0.7, ""Moodiness"": 0.1, ""Rigidity"": 0.2, ""Wrath"": 1.7}","{""Avarice"": 4.0, ""Control"": 17.0, ""Cynicism"": 2.0, ""Deception"": 16.0, ""Envy"": 21.0, ""Fear"": 1.0, ""Hubris"": 9.0, ""Impulsivity"": 6.0, ""Moodiness"": 0.0, ""Rigidity"": 3.0, ""Wrath"": 15.0}","[""Envy"", ""Control"", ""Deception""]"
run_949214,Hubris Forward,33,clandestine_feast,serve_host,Control,Rigidity,0.5,0.2,"{""Control"": 0.5, ""Rigidity"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.5, ""Control"": 1.9999999999999998, ""Cynicism"": 0.30000000000000004, ""Deception"": 1.0999999999999999, ""Envy"": 2.4000000000000004, ""Fear"": 0.2, ""Hubris"": 0.9, ""Impulsivity"": 0.7, ""Moodiness"": 0.1, ""Rigidity"": 0.4, ""Wrath"": 1.7}","{""Avarice"": 4.0, ""Control"": 17.0, ""Cynicism"": 2.0, ""Deception"": 16.0, ""Envy"": 21.0, ""Fear"": 1.0, ""Hubris"": 9.0, ""Impulsivity"": 6.0, ""Moodiness"": 0.0, ""Rigidity"": 3.0, ""Wrath"": 15.0}","[""Envy"", ""Control"", ""Deception""]"
run_949214,Hubris Forward,34,whistling_chasm,listen_wind,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.5, ""Control"": 1.9999999999999998, ""Cynicism"": 0.30000000000000004, ""Deception"": 1.0999999999999999, ""Envy"": 2.4000000000000004, ""Fear"": 0.2, ""Hubris"": 0.9, ""Impulsivity"": 0.7, ""Moodiness"": 0.1, ""Rigidity"": 0.4, ""Wrath"": 1.7}","{""Avarice"": 4.0, ""Control"": 17.0, ""Cynicism"": 2.0, ""Deception"": 16.0, ""Envy"": 21.0, ""Fear"": 1.0, ""Hubris"": 9.0, ""Impulsivity"": 6.0, ""Moodiness"": 0.0, ""Rigidity"": 3.0, ""Wrath"": 15.0}","[""Envy"", ""Control"", ""Deception""]"
run_949214,Hubris Forward,35,whisper_court,listen_only,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.5, ""Control"": 1.9999999999999998, ""Cynicism"": 0.30000000000000004, ""Deception"": 1.0999999999999999, ""Envy"": 2.4000000000000004, ""Fear"": 0.2, ""Hubris"": 0.9, ""Impulsivity"": 0.7, ""Moodiness"": 0.1, ""Rigidity"": 0.4, ""Wrath"": 1.7}","{""Avarice"": 4.0, ""Control"": 17.0, ""Cynicism"": 2.0, ""Deception"": 16.0, ""Envy"": 21.0, ""Fear"": 1.0, ""Hubris"": 9.0, ""Impulsivity"": 6.0, ""Moodiness"": 0.0, ""Rigidity"": 3.0, ""Wrath"": 15.0}","[""Envy"", ""Control"", ""Deception""]"
run_949214,Hubris Forward,36,tempting_contract,sign_name,Deception,Avarice,0.2,0.0,"{""Deception"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.5, ""Control"": 1.9999999999999998, ""Cynicism"": 0.30000000000000004, ""Deception"": 1.2999999999999998, ""Envy"": 2.4000000000000004, ""Fear"": 0.2, ""Hubris"": 0.9, ""Impulsivity"": 0.7, ""Moodiness"": 0.1, ""Rigidity"": 0.4, ""Wrath"": 1.7}","{""Avarice"": 4.0, ""Control"": 17.0, ""Cynicism"": 2.0, ""Deception"": 16.0, ""Envy"": 21.0, ""Fear"": 1.0, ""Hubris"": 9.0, ""Impulsivity"": 6.0, ""Moodiness"": 0.0, ""Rigidity"": 3.0, ""Wrath"": 15.0}","[""Envy"", ""Control"", ""Deception""]"
run_949214,Hubris Forward,37,echoing_well,lie_to_well,Deception,Hubris,0.5,0.2,"{""Deception"": 0.5, ""Hubris"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.5, ""Control"": 1.9999999999999998, ""Cynicism"": 0.30000000000000004, ""Deception"": 1.7999999999999998, ""Envy"": 2.4000000000000004, ""Fear"": 0.2, ""Hubris"": 1.1, ""Impulsivity"": 0.7, ""Moodiness"": 0.1, ""Rigidity"": 0.4, ""Wrath"": 1.7}","{""Avarice"": 4.0, ""Control"": 17.0, ""Cynicism"": 2.0, ""Deception"": 16.0, ""Envy"": 21.0, ""Fear"": 1.0, ""Hubris"": 9.0, ""Impulsivity"": 6.0, ""Moodiness"": 0.0, ""Rigidity"": 3.0, ""Wrath"": 15.0}","[""Envy"", ""Control"", ""Deception""]"
run_440455,Control & Fear,1,mirror_pool,wait_silently,Rigidity,,0.2,0.0,"{""Rigidity"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 0.0, ""Cynicism"": 0.0, ""Deception"": 0.0, ""Envy"": 0.0, ""Fear"": 0.0, ""Hubris"": 0.0, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.2, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,2,whisper_gallery,ignore_whispers,Cynicism,,0.2,0.0,"{""Cynicism"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 0.0, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.0, ""Fear"": 0.0, ""Hubris"": 0.0, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.2, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,3,shattered_clock,fix_gears,Control,Rigidity,0.2,0.0,"{""Control"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 0.2, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.0, ""Fear"": 0.0, ""Hubris"": 0.0, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.2, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,4,twin_scholar,challenge_claim,Envy,Hubris,0.8,0.0,"{""Envy"": 0.8}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 0.2, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.8, ""Fear"": 0.0, ""Hubris"": 0.0, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.2, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,5,confessing_mirror,admit_fault,Fear,Apathy,0.2,0.0,"{""Fear"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 0.2, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.8, ""Fear"": 0.2, ""Hubris"": 0.0, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.2, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,6,wandering_doppelganger,block_path,Hubris,Control,0.2,0.0,"{""Hubris"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 0.2, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.8, ""Fear"": 0.2, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.2, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,7,frozen_echo,overpower_echo,Control,Hubris,0.2,0.0,"{""Control"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 0.4, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.8, ""Fear"": 0.2, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.2, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,8,mask_market,remove_mask,Fear,Hubris,0.5,0.0,"{""Fear"": 0.5}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 0.4, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.8, ""Fear"": 0.7, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.2, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,9,echo_parlor,close_door,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 0.4, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.8, ""Fear"": 0.7, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.2, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,10,labyrinth_library,reorder_shelves,Control,Rigidity,0.5,0.2,"{""Control"": 0.5, ""Rigidity"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 0.9, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.8, ""Fear"": 0.7, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.4, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,11,phantom_mentor,decline_offer,Fear,,0.2,0.0,"{""Fear"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 0.9, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.8, ""Fear"": 0.8999999999999999, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.4, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,12,riddle_pond,skip_stones,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 0.9, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.8, ""Fear"": 0.8999999999999999, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.4, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,13,wounded_boar,bind_wound,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 0.9, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.8, ""Fear"": 0.8999999999999999, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.4, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,14,caged_lion,tighten_bars,Control,Rigidity,0.2,0.1,"{""Control"": 0.2, ""Rigidity"": 0.1}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 1.1, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.8, ""Fear"": 0.8999999999999999, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.5, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,15,trembling_hare,shelter_hare,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 1.1, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.8, ""Fear"": 0.8999999999999999, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.5, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,16,shadow_wolves,stand_down,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 1.1, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.8, ""Fear"": 0.8999999999999999, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.5, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,17,coiled_serpent,leave_offering,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 1.1, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.8, ""Fear"": 0.8999999999999999, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.5, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,18,rampaging_bull,grab_horns,Control,Hubris,0.2,0.0,"{""Control"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 1.3, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.8, ""Fear"": 0.8999999999999999, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.5, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,19,jealous_raven,snatch_treasure,Envy,Avarice,0.8,0.0,"{""Envy"": 0.8}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 1.3, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 1.6, ""Fear"": 0.8999999999999999, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.5, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,20,sleeping_dragon,tiptoe_past,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 1.3, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 1.6, ""Fear"": 0.8999999999999999, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.5, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,21,verdict_pit,command_submission,Control,Hubris,0.5,0.2,"{""Control"": 0.5, ""Hubris"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 1.8, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 1.6, ""Fear"": 0.8999999999999999, ""Hubris"": 0.4, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.5, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,22,feeding_pit,ration_food,Control,Rigidity,0.4,0.1,"{""Control"": 0.4, ""Rigidity"": 0.1}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.2, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 1.6, ""Fear"": 0.8999999999999999, ""Hubris"": 0.4, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,23,blood_vow,seal_oath,Control,,0.2,0.0,"{""Control"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.4000000000000004, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 1.6, ""Fear"": 0.8999999999999999, ""Hubris"": 0.4, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,24,mirror_chimera,reach_out,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.4000000000000004, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 1.6, ""Fear"": 0.8999999999999999, ""Hubris"": 0.4, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,25,sealed_letter,read_secret,Deception,Hubris,0.2,0.1,"{""Deception"": 0.2, ""Hubris"": 0.1}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.4000000000000004, ""Cynicism"": 0.2, ""Deception"": 0.2, ""Envy"": 1.6, ""Fear"": 0.8999999999999999, ""Hubris"": 0.5, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,26,siren_fruit,walk_past,Control,,0.2,0.0,"{""Control"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.6000000000000005, ""Cynicism"": 0.2, ""Deception"": 0.2, ""Envy"": 1.6, ""Fear"": 0.8999999999999999, ""Hubris"": 0.5, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,27,oathbound_statue,scratch_name,Cynicism,,0.2,0.0,"{""Cynicism"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.6000000000000005, ""Cynicism"": 0.4, ""Deception"": 0.2, ""Envy"": 1.6, ""Fear"": 0.8999999999999999, ""Hubris"": 0.5, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,28,curtain_conclave,announce_self,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.6000000000000005, ""Cynicism"": 0.4, ""Deception"": 0.2, ""Envy"": 1.6, ""Fear"": 0.8999999999999999, ""Hubris"": 0.5, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,29,storm_door,open_anyway,Moodiness,Impulsivity,0.5,0.0,"{""Moodiness"": 0.5}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.6000000000000005, ""Cynicism"": 0.4, ""Deception"": 0.2, ""Envy"": 1.6, ""Fear"": 0.8999999999999999, ""Hubris"": 0.5, ""Impulsivity"": 0.0, ""Moodiness"": 0.5, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,30,luring_key,leave_key,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.6000000000000005, ""Cynicism"": 0.4, ""Deception"": 0.2, ""Envy"": 1.6, ""Fear"": 0.8999999999999999, ""Hubris"": 0.5, ""Impulsivity"": 0.0, ""Moodiness"": 0.5, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,31,envy_shrine,deface_names,Envy,Hubris,0.8,0.0,"{""Envy"": 0.8}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.6000000000000005, ""Cynicism"": 0.4, ""Deception"": 0.2, ""Envy"": 2.4000000000000004, ""Fear"": 0.8999999999999999, ""Hubris"": 0.5, ""Impulsivity"": 0.0, ""Moodiness"": 0.5, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,32,tattered_standard,raise_banner,Control,Hubris,0.2,0.0,"{""Control"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.8000000000000007, ""Cynicism"": 0.4, ""Deception"": 0.2, ""Envy"": 2.4000000000000004, ""Fear"": 0.8999999999999999, ""Hubris"": 0.5, ""Impulsivity"": 0.0, ""Moodiness"": 0.5, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
run_440455,Control & Fear,33,clandestine_feast,serve_host,Control,Rigidity,0.5,0.2,"{""Control"": 0.5, ""Rigidity"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 3.3000000000000007, ""Cynicism"": 0.4, ""Deception"": 0.2, ""Envy"": 2.4000000000000004, ""Fear"": 0.8999999999999999, ""Hubris"": 0.5, ""Impulsivity"": 0.0, ""Moodiness"": 0.5, ""Rigidity"": 0.8, ""Wrath"": 0.0}","{""Control"": 31.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 22.0, ""Fear"": 8.0, ""Hubris"": 6.0, ""Moodiness"": 4.0, ""Rigidity"": 7.0}","[""Control"", ""Envy"", ""Deception""]"
